,kernel_sizes,filters,pool_sizes,FC_nodes,lr,performance
192,"[9, 8, 5, 2]","[10, 11, 12, 18]","[9, 7, 6, 1]",[4],0.0010314588028144044,"[0.9026899337768555, 0.9026899337768555]"
193,"[10, 4]","[12, 21]","[5, 1]","[128, 4, 2]",3.689457586407922e-05,"[0.9873840808868408, 0.9873840808868408]"
194,"[9, 7, 5, 2, 1]","[1, 9, 20, 21, 24]","[8, 6, 4, 3, 3]","[32, 2]",7.518182240892492e-05,"[79.79118347167969, 79.79118347167969]"
195,"[9, 7, 4, 4, 2]","[2, 4, 9, 11, 19]","[9, 9, 8, 6, 2]",[2],2.9987102973698998e-05,"[0.9814774990081787, 0.9814774990081787]"
196,"[6, 1]","[23, 24]","[6, 5]","[16, 4]",0.09739463406142093,"[0.981630265712738, 0.981630265712738]"
197,"[10, 6, 5]","[3, 6, 10]","[8, 5, 3]","[64, 16]",0.034589899361138814,"[0.39615264534950256, 0.39615264534950256]"
198,"[3, 2, 2, 1]","[3, 5, 6, 11]","[8, 5, 4, 1]","[64, 32]",0.0005756013113482953,"[1.0870343446731567, 1.0870343446731567]"
199,[9],[24],[5],[2],0.023815773211037224,"[0.28190985321998596, 0.28190985321998596]"
200,"[9, 7, 6, 4]","[3, 5, 8, 22]","[10, 3, 2, 1]","[8, 8]",3.0064538473457862e-05,"[0.9830397367477417, 0.9830397367477417]"
201,"[7, 2]","[1, 15]","[4, 3]","[16, 8, 2]",0.00016413269775706927,"[0.9640511870384216, 0.9640511870384216]"
202,"[8, 5, 1, 1, 1]","[12, 19, 20, 22, 23]","[10, 9, 7, 4, 2]","[64, 8, 4]",0.00021789149652534632,"[0.970564603805542, 0.970564603805542]"
203,"[10, 10]","[12, 16]","[9, 5]","[32, 2]",5.3284901620957785e-05,"[0.9797051548957825, 0.9797051548957825]"
204,"[1, 1, 1]","[4, 19, 23]","[5, 4, 2]","[16, 8, 2]",0.010003256631741087,"[0.18236704170703888, 0.18236704170703888]"
205,"[10, 1]","[8, 9]","[4, 3]","[128, 4, 2]",0.00027284803735114454,"[0.957902193069458, 0.957902193069458]"
206,[8],[14],[2],[64],0.0010837580960736941,"[0.8958775401115417, 0.8958775401115417]"
207,[10],[6],[8],"[16, 8, 4]",0.0780567009217869,"[0.6906696557998657, 0.6906696557998657]"
208,"[9, 6, 5, 4, 3]","[7, 9, 18, 20, 24]","[10, 5, 3, 3, 1]",[16],0.0007365874616062208,"[0.9247601628303528, 0.9247601628303528]"
209,"[9, 7, 5, 5, 2]","[4, 13, 14, 20, 22]","[9, 8, 8, 1, 1]",[32],0.00037910670924055825,"[0.9630449414253235, 0.9630449414253235]"
210,"[6, 2, 1]","[6, 11, 21]","[8, 4, 2]","[128, 32, 4]",9.427060595757686e-05,"[0.9866671562194824, 0.9866671562194824]"
211,[5],[9],[8],"[64, 8, 4]",0.0370560511513276,"[0.7882255911827087, 0.7882255911827087]"
212,"[8, 7, 7]","[1, 18, 24]","[6, 4, 1]",[8],0.007334607476481158,"[0.4267626106739044, 0.4267626106739044]"
213,"[6, 4, 3, 3]","[1, 13, 14, 18]","[10, 4, 1, 1]","[128, 128, 32]",0.048571320121315174,"[1.095681071281433, 1.095681071281433]"
214,"[7, 2]","[10, 23]","[9, 1]",[64],0.0010179756304715037,"[0.9264374375343323, 0.9264374375343323]"
215,"[10, 3]","[16, 18]","[10, 7]",[2],0.0011197795752478214,"[0.8733546137809753, 0.8733546137809753]"
216,"[8, 8, 3]","[4, 7, 16]","[7, 5, 2]",[128],0.052394439400736945,"[0.8439931273460388, 0.8439931273460388]"
217,"[8, 7, 6, 5, 4]","[7, 9, 12, 12, 14]","[10, 6, 5, 5, 4]",[8],1.4233777489019779e-05,"[0.978915274143219, 0.978915274143219]"
218,"[10, 8, 7, 4, 3]","[12, 14, 22, 22, 24]","[9, 8, 7, 2, 1]","[128, 64, 2]",0.0013732860726855351,"[0.6780476570129395, 0.6780476570129395]"
219,"[6, 6, 1]","[5, 17, 19]","[10, 5, 1]","[8, 4, 2]",0.057899170652019695,"[1.193284273147583, 1.193284273147583]"
220,[1],[6],[3],"[8, 4, 4]",0.004514762201054823,"[0.5511684417724609, 0.5511684417724609]"
221,[4],[11],[4],[2],0.013969065509791965,"[0.1867191195487976, 0.1867191195487976]"
222,"[9, 6]","[2, 11]","[8, 2]","[16, 8]",2.2783042183348915e-05,"[0.9848734736442566, 0.9848734736442566]"
223,"[8, 7, 7, 6, 3]","[2, 21, 22, 24, 24]","[8, 7, 7, 3, 3]","[64, 16]",0.006639086828870158,"[0.42947208881378174, 0.42947208881378174]"
224,"[8, 6, 4, 2]","[1, 2, 21, 22]","[10, 10, 9, 6]",[4],0.00044038999336985714,"[0.9280511140823364, 0.9280511140823364]"
225,"[7, 3]","[3, 8]","[9, 2]","[32, 32]",0.00047508246786381333,"[0.971802830696106, 0.971802830696106]"
226,"[10, 1, 1]","[15, 19, 23]","[5, 3, 3]",[128],0.010813988714401911,"[0.2537156045436859, 0.2537156045436859]"
227,"[7, 7, 4, 2]","[4, 10, 20, 23]","[9, 8, 8, 1]","[64, 32, 16]",0.00010003419421525393,"[0.9711669683456421, 0.9711669683456421]"
228,"[10, 10, 3]","[3, 20, 23]","[6, 6, 3]","[64, 8, 2]",2.7840298427733352e-05,"[0.9845836162567139, 0.9845836162567139]"
229,"[6, 6, 6, 5, 5]","[9, 10, 10, 17, 23]","[10, 7, 4, 2, 1]",[8],3.069285637135417e-05,"[1.035137414932251, 1.035137414932251]"
230,"[5, 3, 3, 2, 2]","[7, 9, 11, 14, 20]","[5, 3, 2, 2, 1]","[16, 2]",0.00038937973671437427,"[0.9530850648880005, 0.9530850648880005]"
231,"[6, 3]","[3, 15]","[7, 4]","[64, 64, 2]",0.00776218478883696,"[0.9850478768348694, 0.9850478768348694]"
232,"[10, 3]","[15, 19]","[3, 1]","[128, 128, 4]",0.002210900955586796,"[0.8135472536087036, 0.8135472536087036]"
233,"[8, 7, 6, 2]","[5, 12, 14, 16]","[10, 4, 4, 3]","[16, 8]",1.5755963931543117e-05,"[1.1993392705917358, 1.1993392705917358]"
234,"[10, 10, 6, 6]","[1, 5, 12, 18]","[6, 5, 3, 2]","[32, 32, 16]",0.07660666470616447,"[1.2605963945388794, 1.2605963945388794]"
235,"[7, 7, 3, 1]","[3, 14, 16, 18]","[4, 3, 2, 1]","[128, 32, 8]",0.02104517111935941,"[0.5736883878707886, 0.5736883878707886]"
236,"[5, 3, 3, 2]","[5, 11, 17, 23]","[8, 7, 7, 3]",[32],3.168760194993491e-05,"[81.5697021484375, 81.5697021484375]"
237,[6],[12],[6],[16],0.005385556607685376,"[0.6957326531410217, 0.6957326531410217]"
238,"[5, 3, 2]","[3, 17, 19]","[8, 7, 7]",[128],0.05041134401317122,"[1.0265673398971558, 1.0265673398971558]"
239,"[6, 4, 1]","[1, 17, 18]","[10, 5, 2]","[32, 16]",0.0014465424652333589,"[0.7491129040718079, 0.7491129040718079]"
240,[7],[7],[6],"[32, 8]",0.018316736618051586,"[0.812796950340271, 0.812796950340271]"
241,"[10, 8]","[15, 21]","[10, 6]","[16, 2]",0.00018923354461193757,"[0.9589384198188782, 0.9589384198188782]"
242,"[9, 8, 6, 3, 3]","[8, 12, 14, 18, 18]","[10, 9, 8, 8, 1]",[2],0.00039536694462375803,"[0.9448123574256897, 0.9448123574256897]"
243,"[6, 1]","[4, 19]","[8, 6]",[8],1.4012212111680927e-05,"[0.9738989472389221, 0.9738989472389221]"
244,"[10, 9, 2, 2, 1]","[12, 12, 15, 16, 16]","[10, 10, 10, 5, 4]",[16],0.00040747634569469914,"[1.0018422603607178, 1.0018422603607178]"
245,"[10, 8, 8, 3, 1]","[7, 10, 11, 22, 24]","[9, 4, 3, 3, 1]","[8, 8, 4]",0.0037511771027157253,"[0.6186551451683044, 0.6186551451683044]"
246,"[10, 10, 7, 6, 4]","[4, 9, 11, 12, 12]","[8, 5, 2, 1, 1]","[128, 8, 8]",0.05585265645133648,"[1.0397660732269287, 1.0397660732269287]"
247,"[9, 8, 5, 1]","[3, 7, 15, 22]","[8, 6, 5, 1]","[128, 32, 2]",0.0020087736628541146,"[0.7971118688583374, 0.7971118688583374]"
248,"[9, 6, 5, 4, 2]","[2, 9, 10, 16, 19]","[10, 9, 7, 4, 1]","[8, 4]",0.0008404953974755684,"[0.9727033376693726, 0.9727033376693726]"
249,[10],[3],[2],"[8, 2]",0.05720596777330522,"[1.03702712059021, 1.03702712059021]"
250,"[9, 5, 4, 2, 1]","[13, 13, 19, 19, 24]","[10, 9, 7, 6, 3]","[16, 8]",0.00012861231836527794,"[0.9992064833641052, 0.9992064833641052]"
251,[8],[2],[5],"[16, 4]",0.00022087800120415096,"[0.9732906818389893, 0.9732906818389893]"
252,"[8, 6, 5]","[5, 21, 23]","[10, 8, 3]",[16],0.006322712728008714,"[0.49761688709259033, 0.49761688709259033]"
253,"[7, 1]","[5, 22]","[8, 1]","[64, 16, 16]",0.0001374328876652666,"[0.9623312950134277, 0.9623312950134277]"
254,"[5, 4, 4, 3]","[2, 14, 21, 23]","[10, 6, 4, 3]",[16],0.0009225519035591718,"[0.884483277797699, 0.884483277797699]"
255,"[7, 4]","[4, 16]","[8, 4]","[32, 8, 2]",2.1604087163060652e-05,"[0.9835341572761536, 0.9835341572761536]"
256,[10],[22],[3],"[64, 32, 16]",1.3031794567043384e-05,"[0.9810655117034912, 0.9810655117034912]"
257,[10],[16],[2],"[8, 4, 2]",0.005564740364362252,"[0.5370539426803589, 0.5370539426803589]"
258,"[10, 7, 6, 2, 1]","[2, 4, 8, 13, 20]","[9, 7, 5, 2, 1]","[128, 16, 2]",0.036475897331127834,"[0.3867869973182678, 0.3867869973182678]"
259,"[9, 3]","[2, 17]","[10, 5]","[64, 8, 2]",0.0005543652453743351,"[0.9415074586868286, 0.9415074586868286]"
260,"[9, 5, 4, 2]","[2, 6, 22, 23]","[10, 8, 5, 2]",[128],0.0003961386066604164,"[0.9558652639389038, 0.9558652639389038]"
261,"[8, 7, 6]","[1, 6, 12]","[10, 4, 2]",[16],0.004431954005271958,"[0.7587934732437134, 0.7587934732437134]"
262,"[10, 9, 8, 2]","[3, 11, 17, 18]","[8, 7, 6, 1]",[8],0.006423872060951553,"[0.40385207533836365, 0.40385207533836365]"
263,"[8, 3, 2, 2]","[10, 13, 16, 19]","[8, 3, 3, 1]",[16],0.053616686987038926,"[0.8380162119865417, 0.8380162119865417]"
264,[2],[19],[7],"[128, 8]",0.04267573079982098,"[0.9814252853393555, 0.9814252853393555]"
265,"[10, 6]","[1, 17]","[8, 3]","[128, 2]",0.0037745789724338563,"[0.45297420024871826, 0.45297420024871826]"
266,"[10, 6, 6, 5]","[2, 10, 11, 16]","[10, 7, 5, 2]",[2],1.6705521498909167e-05,"[0.977507472038269, 0.977507472038269]"
267,"[9, 2]","[1, 18]","[3, 3]",[4],0.025783972588157126,"[0.3464858829975128, 0.3464858829975128]"
268,"[10, 8, 6, 2]","[7, 9, 17, 21]","[6, 5, 5, 2]","[8, 2]",0.07694976287179058,"[1.0084236860275269, 1.0084236860275269]"
269,[8],[9],[3],"[16, 8]",0.009426284052361993,"[0.32153844833374023, 0.32153844833374023]"
270,"[7, 6, 2, 2]","[6, 13, 15, 22]","[10, 9, 8, 2]","[128, 64]",0.006622109466191835,"[0.7139632701873779, 0.7139632701873779]"
271,"[10, 10, 6, 4, 2]","[7, 8, 13, 18, 22]","[7, 6, 6, 5, 4]","[32, 8, 4]",0.004585044965474792,"[0.5845916867256165, 0.5845916867256165]"
272,"[8, 5, 5]","[2, 13, 17]","[7, 3, 1]","[64, 8]",0.010006083727945361,"[0.9798328280448914, 0.9798328280448914]"
273,"[8, 7, 6, 4, 1]","[2, 6, 14, 16, 17]","[7, 6, 5, 5, 2]","[16, 4]",0.006352238389252835,"[0.22354647517204285, 0.22354647517204285]"
274,"[5, 3, 3]","[1, 14, 24]","[8, 7, 5]","[32, 4]",0.0001469010590721938,"[0.9749210476875305, 0.9749210476875305]"
275,[3],[16],[10],"[64, 64, 32]",0.017474736494420332,"[0.5127827525138855, 0.5127827525138855]"
276,"[6, 6]","[6, 10]","[9, 8]","[64, 16, 2]",0.0021108246300056183,"[0.629557192325592, 0.629557192325592]"
277,"[4, 4, 3, 2, 1]","[2, 3, 3, 16, 21]","[10, 9, 8, 7, 2]","[32, 2]",1.0015872601256893e-05,"[40.355194091796875, 40.355194091796875]"
278,[5],[7],[4],[16],0.002912921234131471,"[0.6022361516952515, 0.6022361516952515]"
279,"[10, 8, 6, 3]","[2, 9, 17, 17]","[8, 6, 5, 4]",[64],0.0041265507762548595,"[0.6944199800491333, 0.6944199800491333]"
280,"[7, 1]","[13, 24]","[4, 3]","[64, 16, 4]",4.799572090427902e-05,"[0.9827758073806763, 0.9827758073806763]"
281,"[8, 7, 3, 2, 1]","[2, 4, 6, 14, 20]","[10, 8, 5, 4, 2]","[64, 32, 2]",5.1262387538552794e-05,"[0.9814532995223999, 0.9814532995223999]"
282,[9],[22],[5],[4],0.01231663358234586,"[0.2926751971244812, 0.2926751971244812]"
283,"[9, 7, 7, 1]","[3, 12, 14, 23]","[10, 10, 2, 2]","[128, 4, 2]",0.0050088125230281335,"[0.5212576985359192, 0.5212576985359192]"
284,"[8, 5, 3, 3, 2]","[6, 12, 14, 17, 21]","[10, 5, 4, 2, 1]",[128],0.00012226410645537798,"[0.9684816598892212, 0.9684816598892212]"
285,"[7, 2, 2]","[1, 14, 17]","[10, 5, 1]",[4],0.0005612261571325475,"[0.8907188177108765, 0.8907188177108765]"
286,"[3, 3]","[14, 16]","[7, 2]","[64, 16]",0.0012491573904446693,"[0.8192992210388184, 0.8192992210388184]"
287,"[9, 4]","[15, 20]","[4, 1]","[64, 32]",4.288017956963616e-05,"[0.9815892577171326, 0.9815892577171326]"
288,[1],[10],[10],"[128, 8, 2]",0.003733578168274423,"[0.998204231262207, 0.998204231262207]"
289,"[8, 7, 7, 2]","[5, 6, 8, 18]","[10, 10, 9, 3]","[32, 16, 16]",0.017466402906331936,"[0.5538866519927979, 0.5538866519927979]"
290,"[9, 5]","[21, 22]","[8, 4]",[4],0.00023838016859572186,"[0.9742847681045532, 0.9742847681045532]"
291,"[10, 7, 6, 1]","[11, 14, 19, 22]","[8, 7, 6, 1]","[4, 2, 2]",0.0645344253148811,"[0.8728392720222473, 0.8728392720222473]"
292,"[9, 5, 5, 4]","[8, 10, 11, 20]","[10, 6, 5, 4]",[2],0.0001794048002413877,"[0.9775947332382202, 0.9775947332382202]"
293,"[9, 4, 1]","[1, 8, 11]","[10, 9, 6]","[128, 2]",0.007922228777740629,"[0.5206314921379089, 0.5206314921379089]"
294,"[9, 5, 4]","[14, 19, 24]","[10, 5, 4]","[64, 16]",0.0050258075431257624,"[0.42951127886772156, 0.42951127886772156]"
295,"[9, 6, 6]","[3, 5, 24]","[10, 5, 3]",[16],0.011345703504318913,"[0.3044971525669098, 0.3044971525669098]"
296,"[9, 5, 3]","[12, 13, 16]","[10, 9, 8]",[4],0.0007471967563699093,"[0.9595865607261658, 0.9595865607261658]"
297,"[7, 7, 3, 1, 1]","[4, 13, 15, 18, 23]","[8, 8, 7, 5, 1]",[16],0.0889507276293679,"[1.183727741241455, 1.183727741241455]"
298,[2],[16],[6],[2],0.059025885241708494,"[0.9848959445953369, 0.9848959445953369]"
299,"[2, 1]","[17, 18]","[10, 4]","[64, 8, 2]",0.001007964271290276,"[0.8340297341346741, 0.8340297341346741]"
300,"[7, 3, 2]","[17, 17, 22]","[6, 4, 2]",[16],0.04432805162150068,"[1.064565896987915, 1.064565896987915]"
301,"[9, 5, 1]","[10, 16, 19]","[8, 5, 3]","[128, 64]",0.0004215149342529697,"[0.9712774753570557, 0.9712774753570557]"
302,"[8, 8, 7, 1, 1]","[2, 9, 13, 14, 23]","[7, 4, 4, 2, 1]","[8, 4, 4]",2.2890394556903275e-05,"[0.9817018508911133, 0.9817018508911133]"
303,"[8, 2]","[1, 16]","[2, 1]","[64, 4, 2]",8.006303008925716e-05,"[0.9737499356269836, 0.9737499356269836]"
304,"[10, 9, 7, 7, 4]","[6, 9, 13, 17, 24]","[7, 7, 6, 6, 2]","[16, 16]",0.010976361387662623,"[0.32642820477485657, 0.32642820477485657]"
305,[8],[4],[6],[128],2.531796992799738e-05,"[0.9761701822280884, 0.9761701822280884]"
306,"[8, 7, 2]","[14, 16, 19]","[8, 6, 2]","[128, 64, 64]",4.828672921712341e-05,"[0.9753363132476807, 0.9753363132476807]"
307,"[9, 8, 8, 3]","[2, 9, 18, 20]","[7, 4, 4, 3]","[128, 32]",0.000624333788469979,"[0.9519467949867249, 0.9519467949867249]"
308,"[2, 2, 1, 1]","[2, 4, 14, 17]","[10, 10, 4, 3]",[16],0.0007147555014452976,"[0.9702101945877075, 0.9702101945877075]"
309,"[9, 1]","[7, 10]","[7, 4]","[32, 16]",0.001069066542431333,"[0.9763389825820923, 0.9763389825820923]"
310,[7],[18],[3],"[64, 16]",0.015871688716633855,"[0.3199111521244049, 0.3199111521244049]"
311,"[6, 5, 2]","[9, 21, 23]","[10, 10, 8]","[64, 32, 32]",0.011126876406472985,"[0.1937379240989685, 0.1937379240989685]"
312,"[9, 7, 5]","[7, 9, 10]","[6, 5, 2]","[128, 64, 4]",7.352850628035861e-05,"[0.9873031973838806, 0.9873031973838806]"
313,"[10, 8, 5, 4, 4]","[1, 3, 15, 17, 24]","[5, 5, 3, 2, 2]","[16, 2]",0.002811842521011828,"[0.6289474964141846, 0.6289474964141846]"
314,"[5, 3, 2]","[8, 19, 23]","[10, 8, 2]","[128, 32, 2]",0.00037159024363900956,"[0.9624006748199463, 0.9624006748199463]"
315,"[7, 4]","[1, 18]","[7, 2]",[64],0.020472306949697962,"[0.8364378809928894, 0.8364378809928894]"
316,[5],[17],[6],"[16, 16]",0.00013302326400645246,"[0.9716064929962158, 0.9716064929962158]"
317,"[8, 6]","[5, 15]","[10, 6]",[16],0.0026905357766019043,"[0.7108685374259949, 0.7108685374259949]"
318,"[10, 5]","[19, 24]","[5, 5]",[128],4.868634150281968e-05,"[0.9811158180236816, 0.9811158180236816]"
319,"[9, 7, 5, 5]","[5, 9, 18, 23]","[10, 10, 10, 9]",[2],0.015552838508701787,"[0.34558331966400146, 0.34558331966400146]"
320,"[10, 10, 7, 7]","[2, 8, 15, 16]","[10, 6, 4, 3]","[32, 4, 2]",0.01522342340019976,"[0.982751727104187, 0.982751727104187]"
321,"[8, 7, 3]","[7, 15, 21]","[10, 2, 1]","[128, 64, 4]",0.018115837475362558,"[0.48171356320381165, 0.48171356320381165]"
322,"[8, 3]","[15, 19]","[6, 3]","[64, 8]",0.01711169519640546,"[0.6575612425804138, 0.6575612425804138]"
323,"[4, 3, 2]","[7, 13, 17]","[8, 2, 1]","[16, 4]",0.019171495547230123,"[0.6326602697372437, 0.6326602697372437]"
324,"[4, 3]","[9, 20]","[7, 2]","[64, 4, 2]",0.0016642262639841498,"[0.7326499819755554, 0.7326499819755554]"
325,"[10, 10, 9, 7, 4]","[12, 12, 12, 13, 14]","[8, 8, 7, 4, 3]","[32, 16, 16]",1.1873645465239102e-05,"[0.9776566028594971, 0.9776566028594971]"
326,[5],[6],[6],"[64, 4]",0.0017602137920115961,"[1.0295408964157104, 1.0295408964157104]"
327,"[10, 7, 6, 3]","[5, 8, 9, 13]","[7, 7, 4, 1]",[32],0.0005818799082060087,"[0.9243473410606384, 0.9243473410606384]"
328,"[10, 3]","[8, 21]","[4, 3]",[16],0.00035766170026795967,"[0.9436628818511963, 0.9436628818511963]"
329,"[9, 8, 4, 3]","[12, 21, 23, 23]","[8, 2, 1, 1]","[32, 16, 2]",0.04590510941541314,"[1.1356611251831055, 1.1356611251831055]"
330,"[9, 9, 8, 7]","[10, 12, 20, 23]","[9, 7, 5, 3]","[32, 16]",2.6304151360194067e-05,"[0.98394376039505, 0.98394376039505]"
331,"[9, 9, 9, 3, 2]","[4, 4, 6, 14, 19]","[8, 6, 6, 6, 2]","[128, 2]",1.6715242070729857e-05,"[0.9840778112411499, 0.9840778112411499]"
332,"[9, 9, 5, 5]","[1, 21, 22, 23]","[10, 7, 3, 2]","[16, 16, 4]",0.007437670780179614,"[0.5505156517028809, 0.5505156517028809]"
333,"[6, 6]","[17, 22]","[10, 2]",[8],7.618636196930458e-05,"[0.9964584708213806, 0.9964584708213806]"
334,"[9, 9, 4, 2]","[1, 5, 15, 20]","[8, 3, 3, 2]","[32, 8, 2]",0.004219515869142596,"[0.4371502101421356, 0.4371502101421356]"
335,"[10, 5, 4]","[12, 16, 22]","[10, 9, 7]","[32, 16]",0.0015769657669564507,"[0.8095525503158569, 0.8095525503158569]"
336,"[9, 8, 8, 3, 2]","[7, 13, 18, 19, 20]","[10, 10, 3, 3, 2]",[64],0.020436734587698846,"[0.3101479709148407, 0.3101479709148407]"
337,"[10, 7, 7, 2, 2]","[8, 12, 12, 14, 18]","[9, 8, 7, 5, 2]",[2],0.007909421252968974,"[0.2939213216304779, 0.2939213216304779]"
338,"[7, 6, 5]","[12, 15, 22]","[8, 8, 4]","[32, 32, 2]",5.603217259725852e-05,"[0.9815535545349121, 0.9815535545349121]"
339,"[4, 3]","[14, 20]","[7, 5]","[64, 2]",0.004849573320084721,"[0.6263948678970337, 0.6263948678970337]"
340,"[8, 5, 1]","[3, 20, 20]","[7, 5, 5]","[128, 128]",0.09274170438076472,"[0.9747436046600342, 0.9747436046600342]"
341,"[9, 5, 2]","[11, 17, 17]","[4, 4, 1]","[16, 16]",1.4506114729446278e-05,"[0.9872411489486694, 0.9872411489486694]"
342,[6],[7],[4],"[64, 32, 32]",0.0325161845707301,"[0.9526062607765198, 0.9526062607765198]"
343,"[10, 4, 4]","[4, 16, 22]","[5, 5, 3]","[128, 2]",0.01853765964026643,"[0.369051456451416, 0.369051456451416]"
344,"[8, 2]","[1, 12]","[8, 1]",[128],2.6815054309169256e-05,"[0.9830631017684937, 0.9830631017684937]"
345,[7],[7],[6],"[128, 4]",0.0004513728971190827,"[0.9528814554214478, 0.9528814554214478]"
346,[9],[13],[8],"[128, 16, 2]",0.003759204562847196,"[0.45042410492897034, 0.45042410492897034]"
347,"[9, 7]","[6, 10]","[8, 7]",[16],0.0749229956412751,"[0.9793078899383545, 0.9793078899383545]"
348,"[6, 6, 4, 4]","[2, 2, 6, 21]","[5, 5, 3, 1]","[64, 16]",0.04380381114583852,"[0.9320582747459412, 0.9320582747459412]"
349,"[9, 7, 1]","[13, 14, 18]","[7, 5, 4]","[128, 64]",0.00016387837749611933,"[0.9694287180900574, 0.9694287180900574]"
350,[2],[6],[9],"[128, 4, 4]",0.0003301919415582457,"[0.9518541693687439, 0.9518541693687439]"
351,[7],[4],[4],"[16, 2]",0.004104371894338095,"[0.48105117678642273, 0.48105117678642273]"
352,"[9, 8, 6, 6, 3]","[2, 10, 15, 15, 18]","[7, 5, 4, 3, 1]",[8],0.006227979765076286,"[0.43777018785476685, 0.43777018785476685]"
353,[2],[13],[7],[8],0.0023348908505960745,"[0.6451946496963501, 0.6451946496963501]"
354,"[9, 7, 3, 2]","[8, 9, 17, 18]","[8, 6, 2, 1]","[128, 4, 2]",2.6293451591320986e-05,"[0.98236483335495, 0.98236483335495]"
355,"[9, 7, 6, 2]","[9, 12, 23, 24]","[8, 7, 6, 6]",[64],2.489100113071566e-05,"[0.9870395064353943, 0.9870395064353943]"
356,"[10, 9, 5]","[4, 13, 15]","[6, 3, 1]","[32, 4]",0.0001617656781353081,"[0.9843767285346985, 0.9843767285346985]"
357,"[7, 5]","[19, 21]","[10, 6]","[16, 8]",1.4752334736738155e-05,"[0.9793310761451721, 0.9793310761451721]"
358,[3],[7],[8],"[64, 64, 2]",0.005689994658780954,"[0.530510425567627, 0.530510425567627]"
359,"[4, 1]","[7, 20]","[3, 2]","[32, 2]",1.4229277875453787e-05,"[0.9838621020317078, 0.9838621020317078]"
360,"[9, 9, 8, 8, 5]","[3, 7, 7, 18, 21]","[10, 8, 2, 1, 1]","[64, 64]",3.5852224886499195e-05,"[0.9824530482292175, 0.9824530482292175]"
361,"[6, 5, 2]","[3, 8, 10]","[9, 9, 1]","[32, 16, 16]",7.965812220489273e-05,"[0.9917865991592407, 0.9917865991592407]"
362,"[6, 4, 3, 1]","[4, 12, 18, 24]","[10, 4, 2, 1]","[8, 8, 4]",0.060499289804362026,"[0.9824736714363098, 0.9824736714363098]"
363,"[10, 9, 8]","[10, 12, 18]","[9, 6, 3]","[128, 64, 8]",0.0004006341671527142,"[0.9627607464790344, 0.9627607464790344]"
364,"[8, 6, 4, 4, 2]","[6, 9, 22, 22, 22]","[8, 6, 4, 2, 2]","[128, 64, 8]",4.855484284697701e-05,"[0.977601945400238, 0.977601945400238]"
365,"[9, 7, 6, 5, 4]","[2, 4, 16, 17, 23]","[10, 7, 4, 4, 2]","[32, 16, 8]",0.0035222502645350135,"[0.4163897931575775, 0.4163897931575775]"
366,[2],[18],[2],"[16, 2]",0.0028907982324017324,"[0.5434314608573914, 0.5434314608573914]"
367,"[10, 5, 4]","[14, 20, 21]","[8, 6, 1]","[16, 8]",0.0009767494121930927,"[0.9377993941307068, 0.9377993941307068]"
368,[3],[7],[7],"[64, 16]",0.00013837765387816366,"[0.9696575403213501, 0.9696575403213501]"
369,"[7, 3]","[3, 3]","[9, 7]","[16, 4, 2]",4.010636524252327e-05,"[0.9838597774505615, 0.9838597774505615]"
370,[10],[12],[10],[2],8.082044420541554e-05,"[0.9783832430839539, 0.9783832430839539]"
371,"[9, 7, 4, 2]","[10, 12, 21, 22]","[9, 8, 5, 5]","[128, 16]",0.00194359364626234,"[0.694589376449585, 0.694589376449585]"
372,"[10, 6, 4, 2]","[1, 5, 6, 24]","[7, 7, 5, 3]","[32, 16, 2]",0.004048618072679594,"[0.57433021068573, 0.57433021068573]"
373,"[7, 5]","[20, 22]","[7, 3]","[16, 16, 2]",0.01242732079842985,"[0.5311208963394165, 0.5311208963394165]"
374,"[10, 6, 4, 3]","[18, 19, 20, 23]","[8, 6, 2, 2]","[128, 8]",0.0007096993213197554,"[56.857810974121094, 56.857810974121094]"
375,"[10, 2]","[10, 24]","[5, 3]",[32],2.184804143591772e-05,"[81.97332000732422, 81.97332000732422]"
376,"[10, 2]","[1, 16]","[1, 1]",[64],0.0449811597930411,"[0.7980718612670898, 0.7980718612670898]"
377,"[7, 5, 4, 2, 1]","[1, 4, 8, 13, 24]","[9, 8, 8, 7, 3]","[64, 2]",2.2423858479921254e-05,"[0.9841436147689819, 0.9841436147689819]"
378,"[9, 5, 4, 4, 2]","[6, 9, 21, 21, 24]","[9, 7, 5, 4, 3]",[16],0.010195823662703617,"[0.4096502363681793, 0.4096502363681793]"
379,"[10, 4]","[14, 14]","[10, 7]",[16],4.12245856045755e-05,"[0.9788751006126404, 0.9788751006126404]"
380,"[6, 5, 4, 3, 2]","[2, 5, 16, 17, 23]","[10, 7, 4, 3, 1]",[64],0.0005121249429497523,"[0.9426164627075195, 0.9426164627075195]"
381,"[9, 6, 3]","[15, 17, 19]","[10, 5, 1]",[64],0.05584633412682291,"[1.0938421487808228, 1.0938421487808228]"
382,"[10, 7, 7, 3, 2]","[6, 12, 18, 19, 23]","[9, 7, 4, 3, 2]","[128, 2]",0.002778787327069304,"[0.4409956932067871, 0.4409956932067871]"
383,"[5, 5, 2, 1]","[5, 6, 14, 15]","[10, 8, 6, 1]","[128, 64, 16]",1.325216371334592e-05,"[0.9762848615646362, 0.9762848615646362]"
384,[9],[1],[8],"[16, 2]",9.823663228536157e-05,"[0.9753963947296143, 0.9753963947296143]"
385,"[7, 7]","[2, 17]","[4, 1]",[32],0.028947749872699626,"[0.48743075132369995, 0.48743075132369995]"
